ID,frame,gesture,joint,person_idx,video_idx,x,y
72,3,ASL_letter_R,middle_1,103860.0,1,314.8385494866498,519.5962430405892
73,3,ASL_letter_R,middle_2,103860.0,1,273.3488943142361,525.7755533854167
74,3,ASL_letter_R,middle_3,103860.0,1,237.9282046590636,517.2973924658766
75,3,ASL_letter_R,middle_4,103860.0,1,201.88222764756935,508.7640591325432
76,3,ASL_letter_R,ring_1,103860.0,1,339.1511931648108,560.9755533854167
77,3,ASL_letter_R,ring_2,103860.0,1,313.8270552337763,537.6744039601294
78,3,ASL_letter_R,ring_3,103860.0,1,350.2040667280292,531.0537143049569
79,3,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
80,3,ASL_letter_R,pinky_1,103860.0,1,363.1144115556154,587.9180821210489
81,3,ASL_letter_R,pinky_2,103860.0,1,360.5948713257304,555.7525648796696
82,3,ASL_letter_R,pinky_3,103860.0,1,390.1856759234315,548.285898213003
83,3,ASL_letter_R,pinky_4,103860.0,1,412.6408483372247,550.4192315463363
84,4,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
85,4,ASL_letter_R,root,103860.0,1,459.7213081073396,539.3479671785202
86,4,ASL_letter_R,thumb_1,103860.0,1,385.6431471877993,465.7479671785202
87,4,ASL_letter_R,thumb_2,103860.0,1,346.9488943142361,483.9548637302444
88,4,ASL_letter_R,thumb_3,103860.0,1,348.4937219004429,513.4169326957616
89,4,ASL_letter_R,index_1,103860.0,1,318.0017678774545,492.7088867187501
90,4,ASL_letter_R,index_2,103860.0,1,283.7213081073395,493.84911660380754
91,4,ASL_letter_R,index_3,103860.0,1,252.861537992397,499.1824499371409
92,4,ASL_letter_R,index_4,103860.0,1,223.84084833722457,504.3686568336927
93,4,ASL_letter_R,middle_1,103860.0,1,313.7351012107878,519.66980625898
94,4,ASL_letter_R,middle_2,103860.0,1,272.2822276475694,525.7755533854167
95,4,ASL_letter_R,middle_3,103860.0,1,236.78797477400616,517.3157832704742
96,4,ASL_letter_R,middle_4,103860.0,1,200.8155609809027,508.7824499371408
97,4,ASL_letter_R,ring_1,103860.0,1,337.9741816705579,560.9755533854167
98,4,ASL_letter_R,ring_2,103860.0,1,312.741997762512,537.7295763739226
99,4,ASL_letter_R,ring_3,103860.0,1,349.1557908659602,531.0353235003593
100,4,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
101,4,ASL_letter_R,pinky_1,103860.0,1,362.1029173027418,588.0100361440375
102,4,ASL_letter_R,pinky_2,103860.0,1,359.4546414406729,555.789346488865
103,4,ASL_letter_R,pinky_3,103860.0,1,388.9534920153855,548.3226798221983
104,4,ASL_letter_R,pinky_4,103860.0,1,411.42705523377634,550.4560131555317
105,5,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
106,5,ASL_letter_R,root,103860.0,1,458.5810782222821,539.2744039601293
107,5,ASL_letter_R,thumb_1,103860.0,1,384.6500437395234,465.6744039601294
108,5,ASL_letter_R,thumb_2,103860.0,1,345.88222764756944,483.89969131645125
109,5,ASL_letter_R,thumb_3,103860.0,1,347.2799287969947,513.5272775233478
110,5,ASL_letter_R,index_1,103860.0,1,316.8983196015924,492.7088867187501
111,5,ASL_letter_R,index_2,103860.0,1,282.58107822228203,493.8675074084052
112,5,ASL_letter_R,index_3,103860.0,1,251.7396989119372,499.2008407417386
113,5,ASL_letter_R,index_4,103860.0,1,222.6638368429717,504.350266029095
114,5,ASL_letter_R,middle_1,103860.0,1,312.6316529349257,519.7433694773708
115,5,ASL_letter_R,middle_2,103860.0,1,271.21556098090275,525.7755533854167
116,5,ASL_letter_R,middle_3,103860.0,1,235.6477448889487,517.3341740750719
117,5,ASL_letter_R,middle_4,103860.0,1,199.74889431423605,508.8008407417385
118,5,ASL_letter_R,ring_1,103860.0,1,336.7971701763051,560.9755533854167
119,5,ASL_letter_R,ring_2,103860.0,1,311.6569402912476,537.7847487877156
120,5,ASL_letter_R,ring_3,103860.0,1,348.10751500389125,531.0169326957615
121,5,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
122,5,ASL_letter_R,pinky_1,103860.0,1,361.0914230498683,588.101990167026
123,5,ASL_letter_R,pinky_2,103860.0,1,358.31441155561544,555.8261280980604
124,5,ASL_letter_R,pinky_3,103860.0,1,387.7213081073396,548.3594614313937
125,5,ASL_letter_R,pinky_4,103860.0,1,410.2132621303281,550.492794764727
126,6,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
127,6,ASL_letter_R,root,103860.0,1,457.4408483372246,539.2008407417386
128,6,ASL_letter_R,thumb_1,103860.0,1,383.6569402912476,465.6008407417386
129,6,ASL_letter_R,thumb_2,103860.0,1,344.8155609809028,483.8445189026581
130,6,ASL_letter_R,thumb_3,103860.0,1,346.0661356935464,513.6376223509341
131,6,ASL_letter_R,index_1,103860.0,1,315.7948713257304,492.7088867187501
132,6,ASL_letter_R,index_2,103860.0,1,281.4408483372245,493.885898213003
133,6,ASL_letter_R,index_3,103860.0,1,250.61785983147743,499.2192315463363
134,6,ASL_letter_R,index_4,103860.0,1,221.4868253487188,504.33187522449725
135,6,ASL_letter_R,middle_1,103860.0,1,311.52820465906365,519.8169326957616
136,6,ASL_letter_R,middle_2,103860.0,1,270.1488943142361,525.7755533854167
137,6,ASL_letter_R,middle_3,103860.0,1,234.50751500389123,517.3525648796697
138,6,ASL_letter_R,middle_4,103860.0,1,198.68222764756936,508.81923154633625
139,6,ASL_letter_R,ring_1,103860.0,1,335.6201586820522,560.9755533854167
140,6,ASL_letter_R,ring_2,103860.0,1,310.5718828199832,537.8399212015087
141,6,ASL_letter_R,ring_3,103860.0,1,347.0592391418223,530.9985418911638
142,6,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
143,6,ASL_letter_R,pinky_1,103860.0,1,360.0799287969947,588.1939441900145
144,6,ASL_letter_R,pinky_2,103860.0,1,357.174181670558,555.8629097072559
145,6,ASL_letter_R,pinky_3,103860.0,1,386.4891241992936,548.3962430405892
146,6,ASL_letter_R,pinky_4,103860.0,1,408.9994690268798,550.5295763739225
147,7,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
148,7,ASL_letter_R,root,103860.0,1,456.3006184521672,539.1272775233477
149,7,ASL_letter_R,thumb_1,103860.0,1,382.6638368429717,465.5272775233478
150,7,ASL_letter_R,thumb_2,103860.0,1,343.74889431423605,483.789346488865
151,7,ASL_letter_R,thumb_3,103860.0,1,344.85234259009815,513.7479671785202
152,7,ASL_letter_R,index_1,103860.0,1,314.69142304986826,492.7088867187501
153,7,ASL_letter_R,index_2,103860.0,1,280.30061845216704,493.9042890176007
154,7,ASL_letter_R,index_3,103860.0,1,249.49602075101768,499.237622350934
155,7,ASL_letter_R,index_4,103860.0,1,220.30981385446597,504.3134844198996
156,7,ASL_letter_R,middle_1,103860.0,1,310.42475638320155,519.8904959141524
157,7,ASL_letter_R,middle_2,103860.0,1,269.0822276475694,525.7755533854167
158,7,ASL_letter_R,middle_3,103860.0,1,233.3672851188337,517.3709556842673
159,7,ASL_letter_R,middle_4,103860.0,1,197.6155609809027,508.83762235093394
160,7,ASL_letter_R,ring_1,103860.0,1,334.4431471877993,560.9755533854167
161,7,ASL_letter_R,ring_2,103860.0,1,309.48682534871887,537.8950936153018
162,7,ASL_letter_R,ring_3,103860.0,1,346.0109632797533,530.9801510865661
163,7,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
164,7,ASL_letter_R,pinky_1,103860.0,1,359.06843454412115,588.285898213003
165,7,ASL_letter_R,pinky_2,103860.0,1,356.0339517855005,555.8996913164513
166,7,ASL_letter_R,pinky_3,103860.0,1,385.2569402912476,548.4330246497846
167,7,ASL_letter_R,pinky_4,103860.0,1,407.78567592343154,550.5663579831179
168,8,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
169,8,ASL_letter_R,root,103860.0,1,455.1603885671097,539.053714304957
170,8,ASL_letter_R,thumb_1,103860.0,1,381.67073339469584,465.453714304957
171,8,ASL_letter_R,thumb_2,103860.0,1,342.6822276475694,483.734174075072
172,8,ASL_letter_R,thumb_3,103860.0,1,343.6385494866499,513.8583120061064
173,8,ASL_letter_R,index_1,103860.0,1,313.58797477400617,492.7088867187501
174,8,ASL_letter_R,index_2,103860.0,1,279.1603885671096,493.9226798221984
175,8,ASL_letter_R,index_3,103860.0,1,248.3741816705579,499.2560131555317
176,8,ASL_letter_R,index_4,103860.0,1,219.13280236021308,504.2950936153019
177,8,ASL_letter_R,middle_1,103860.0,1,309.32130810733946,519.9640591325432
178,8,ASL_letter_R,middle_2,103860.0,1,268.0155609809027,525.7755533854167
179,8,ASL_letter_R,middle_3,103860.0,1,232.22705523377627,517.389346488865
180,8,ASL_letter_R,middle_4,103860.0,1,196.54889431423604,508.8560131555316
181,8,ASL_letter_R,ring_1,103860.0,1,333.26613569354646,560.9755533854167
182,8,ASL_letter_R,ring_2,103860.0,1,308.40176787745446,537.9502660290949
183,8,ASL_letter_R,ring_3,103860.0,1,344.9626874176844,530.9617602819684
184,8,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
185,8,ASL_letter_R,pinky_1,103860.0,1,358.0569402912476,588.3778522359914
186,8,ASL_letter_R,pinky_2,103860.0,1,354.89372190044304,555.9364729256466
187,8,ASL_letter_R,pinky_3,103860.0,1,384.0247563832016,548.4698062589799
188,8,ASL_letter_R,pinky_4,103860.0,1,406.5718828199833,550.6031395923133
189,9,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
190,9,ASL_letter_R,root,103860.0,1,454.0201586820522,538.9801510865661
191,9,ASL_letter_R,thumb_1,103860.0,1,380.67762994642,465.3801510865662
192,9,ASL_letter_R,thumb_2,103860.0,1,341.6155609809027,483.6790016612789
193,9,ASL_letter_R,thumb_3,103860.0,1,342.4247563832016,513.9686568336926
194,9,ASL_letter_R,index_1,103860.0,1,312.48452649814413,492.7088867187501
195,9,ASL_letter_R,index_2,103860.0,1,278.0201586820521,493.941070626796
196,9,ASL_letter_R,index_3,103860.0,1,247.25234259009807,499.2744039601294
197,9,ASL_letter_R,index_4,103860.0,1,217.9557908659602,504.2767028107042
198,9,ASL_letter_R,middle_1,103860.0,1,308.2178598314774,520.037622350934
199,9,ASL_letter_R,middle_2,103860.0,1,266.94889431423604,525.7755533854167
200,9,ASL_letter_R,middle_3,103860.0,1,231.0868253487188,517.4077372934628
201,9,ASL_letter_R,middle_4,103860.0,1,195.48222764756937,508.8744039601293
202,9,ASL_letter_R,ring_1,103860.0,1,332.0891241992936,560.9755533854167
203,9,ASL_letter_R,ring_2,103860.0,1,307.3167104061901,538.005438442888
204,9,ASL_letter_R,ring_3,103860.0,1,343.9144115556154,530.9433694773707
205,9,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
206,9,ASL_letter_R,pinky_1,103860.0,1,357.045446038374,588.4698062589799
207,9,ASL_letter_R,pinky_2,103860.0,1,353.7534920153856,555.973254534842
208,9,ASL_letter_R,pinky_3,103860.0,1,382.7925724751556,548.5065878681753
209,9,ASL_letter_R,pinky_4,103860.0,1,405.358089716535,550.6399212015086
210,10,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
211,10,ASL_letter_R,root,103860.0,1,452.8799287969948,538.9065878681754
212,10,ASL_letter_R,thumb_1,103860.0,1,379.6845264981441,465.3065878681753
213,10,ASL_letter_R,thumb_2,103860.0,1,340.54889431423607,483.6238292474857
214,10,ASL_letter_R,thumb_3,103860.0,1,341.21096327975334,514.0790016612789
215,10,ASL_letter_R,index_1,103860.0,1,311.38107822228204,492.7088867187501
216,10,ASL_letter_R,index_2,103860.0,1,276.87992879699465,493.9594614313938
217,10,ASL_letter_R,index_3,103860.0,1,246.1305035096384,499.2927947647271
218,10,ASL_letter_R,index_4,103860.0,1,216.7787793717073,504.2583120061065
219,10,ASL_letter_R,middle_1,103860.0,1,307.11441155561533,520.1111855693248
220,10,ASL_letter_R,middle_2,103860.0,1,265.8822276475694,525.7755533854167
221,10,ASL_letter_R,middle_3,103860.0,1,229.9465954636613,517.4261280980604
222,10,ASL_letter_R,middle_4,103860.0,1,194.4155609809027,508.8927947647271
223,10,ASL_letter_R,ring_1,103860.0,1,330.9121127050407,560.9755533854167
224,10,ASL_letter_R,ring_2,103860.0,1,306.23165293492576,538.0606108566811
225,10,ASL_letter_R,ring_3,103860.0,1,342.8661356935464,530.924978672773
226,10,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
227,10,ASL_letter_R,pinky_1,103860.0,1,356.03395178550045,588.5617602819684
228,10,ASL_letter_R,pinky_2,103860.0,1,352.6132621303281,556.0100361440375
229,10,ASL_letter_R,pinky_3,103860.0,1,381.56038856710967,548.5433694773708
230,10,ASL_letter_R,pinky_4,103860.0,1,404.1442966130867,550.6767028107041
231,11,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
232,11,ASL_letter_R,root,103860.0,1,451.7396989119373,538.8330246497845
233,11,ASL_letter_R,thumb_1,103860.0,1,378.69142304986826,465.2330246497845
234,11,ASL_letter_R,thumb_2,103860.0,1,339.4822276475694,483.5686568336926
235,11,ASL_letter_R,thumb_3,103860.0,1,339.9971701763051,514.1893464888651
236,11,ASL_letter_R,index_1,103860.0,1,310.27762994642,492.7088867187501
237,11,ASL_letter_R,index_2,103860.0,1,275.7396989119372,493.97785223599146
238,11,ASL_letter_R,index_3,103860.0,1,245.0086644291786,499.3111855693248
239,11,ASL_letter_R,index_4,103860.0,1,215.60176787745445,504.2399212015088
240,11,ASL_letter_R,middle_1,103860.0,1,306.0109632797533,520.1847487877156
241,11,ASL_letter_R,middle_2,103860.0,1,264.8155609809027,525.7755533854167
242,11,ASL_letter_R,middle_3,103860.0,1,228.80636557860385,517.4445189026582
243,11,ASL_letter_R,middle_4,103860.0,1,193.348894314236,508.9111855693248
244,11,ASL_letter_R,ring_1,103860.0,1,329.73510121078783,560.9755533854167
245,11,ASL_letter_R,ring_2,103860.0,1,305.14659546366136,538.1157832704743
246,11,ASL_letter_R,ring_3,103860.0,1,341.81785983147745,530.9065878681753
247,11,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
248,11,ASL_letter_R,pinky_1,103860.0,1,355.0224575326269,588.653714304957
249,11,ASL_letter_R,pinky_2,103860.0,1,351.4730322452706,556.0468177532329
250,11,ASL_letter_R,pinky_3,103860.0,1,380.32820465906366,548.5801510865662
251,11,ASL_letter_R,pinky_4,103860.0,1,402.9305035096384,550.7134844198995
252,12,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
253,12,ASL_letter_R,root,103860.0,1,450.59946902687983,538.7594614313938
254,12,ASL_letter_R,thumb_1,103860.0,1,377.6983196015924,465.1594614313937
255,12,ASL_letter_R,thumb_2,103860.0,1,338.41556098090274,483.5134844198995
256,12,ASL_letter_R,thumb_3,103860.0,1,338.78337707285675,514.2996913164512
257,12,ASL_letter_R,index_1,103860.0,1,309.1741816705579,492.7088867187501
258,12,ASL_letter_R,index_2,103860.0,1,274.5994690268797,493.9962430405892
259,12,ASL_letter_R,index_3,103860.0,1,243.8868253487188,499.3295763739225
260,12,ASL_letter_R,index_4,103860.0,1,214.4247563832016,504.2215303969111
261,12,ASL_letter_R,middle_1,103860.0,1,304.9075150038912,520.2583120061064
262,12,ASL_letter_R,middle_2,103860.0,1,263.74889431423605,525.7755533854167
263,12,ASL_letter_R,middle_3,103860.0,1,227.6661356935464,517.4629097072558
264,12,ASL_letter_R,middle_4,103860.0,1,192.28222764756936,508.9295763739224
265,12,ASL_letter_R,ring_1,103860.0,1,328.55808971653494,560.9755533854167
266,12,ASL_letter_R,ring_2,103860.0,1,304.061537992397,538.1709556842674
267,12,ASL_letter_R,ring_3,103860.0,1,340.7695839694085,530.8881970635776
268,12,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
269,12,ASL_letter_R,pinky_1,103860.0,1,354.0109632797533,588.7456683279455
270,12,ASL_letter_R,pinky_2,103860.0,1,350.3328023602131,556.0835993624282
271,12,ASL_letter_R,pinky_3,103860.0,1,379.0960207510177,548.6169326957615
272,12,ASL_letter_R,pinky_4,103860.0,1,401.71671040619015,550.7502660290949
273,13,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
274,13,ASL_letter_R,root,103860.0,1,449.4592391418223,538.6858982130029
275,13,ASL_letter_R,thumb_1,103860.0,1,376.7052161533165,465.0858982130029
276,13,ASL_letter_R,thumb_2,103860.0,1,337.3488943142361,483.4583120061064
277,13,ASL_letter_R,thumb_3,103860.0,1,337.5695839694085,514.4100361440375
278,13,ASL_letter_R,index_1,103860.0,1,308.0707333946959,492.7088867187501
279,13,ASL_letter_R,index_2,103860.0,1,273.45923914182225,494.0146338451869
280,13,ASL_letter_R,index_3,103860.0,1,242.7649862682591,499.3479671785202
281,13,ASL_letter_R,index_4,103860.0,1,213.2477448889487,504.2031395923133
282,13,ASL_letter_R,middle_1,103860.0,1,303.8040667280292,520.3318752244973
283,13,ASL_letter_R,middle_2,103860.0,1,262.6822276475694,525.7755533854167
284,13,ASL_letter_R,middle_3,103860.0,1,226.5259058084889,517.4813005118535
285,13,ASL_letter_R,middle_4,103860.0,1,191.2155609809027,508.9479671785202
286,13,ASL_letter_R,ring_1,103860.0,1,327.3810782222821,560.9755533854167
287,13,ASL_letter_R,ring_2,103860.0,1,302.97648052113266,538.2261280980604
288,13,ASL_letter_R,ring_3,103860.0,1,339.7213081073395,530.8698062589799
289,13,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
290,13,ASL_letter_R,pinky_1,103860.0,1,352.9994690268797,588.837622350934
291,13,ASL_letter_R,pinky_2,103860.0,1,349.19257247515566,556.1203809716236
292,13,ASL_letter_R,pinky_3,103860.0,1,377.86383684297175,548.6537143049569
293,13,ASL_letter_R,pinky_4,103860.0,1,400.5029173027419,550.7870476382902
294,14,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
295,14,ASL_letter_R,root,103860.0,1,448.3190092567648,538.6123349946122
296,14,ASL_letter_R,thumb_1,103860.0,1,375.7121127050407,465.0123349946121
297,14,ASL_letter_R,thumb_2,103860.0,1,336.2822276475694,483.4031395923133
298,14,ASL_letter_R,thumb_3,103860.0,1,336.3557908659602,514.5203809716237
299,14,ASL_letter_R,index_1,103860.0,1,306.9672851188338,492.7088867187501
300,14,ASL_letter_R,index_2,103860.0,1,272.3190092567648,494.0330246497846
301,14,ASL_letter_R,index_3,103860.0,1,241.6431471877993,499.3663579831179
302,14,ASL_letter_R,index_4,103860.0,1,212.07073339469585,504.1847487877157
303,14,ASL_letter_R,middle_1,103860.0,1,302.7006184521671,520.405438442888
304,14,ASL_letter_R,middle_2,103860.0,1,261.6155609809027,525.7755533854167
305,14,ASL_letter_R,middle_3,103860.0,1,225.38567592343145,517.4996913164513
306,14,ASL_letter_R,middle_4,103860.0,1,190.14889431423603,508.96635798311786
307,14,ASL_letter_R,ring_1,103860.0,1,326.2040667280292,560.9755533854167
308,14,ASL_letter_R,ring_2,103860.0,1,301.89142304986825,538.2813005118535
309,14,ASL_letter_R,ring_3,103860.0,1,338.6730322452706,530.8514154543822
310,14,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
311,14,ASL_letter_R,pinky_1,103860.0,1,351.9879747740062,588.9295763739225
312,14,ASL_letter_R,pinky_2,103860.0,1,348.0523425900982,556.1571625808191
313,14,ASL_letter_R,pinky_3,103860.0,1,376.63165293492574,548.6904959141524
314,14,ASL_letter_R,pinky_4,103860.0,1,399.2891241992936,550.8238292474857
315,15,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
316,15,ASL_letter_R,root,103860.0,1,447.1787793717074,538.5387717762213
317,15,ASL_letter_R,thumb_1,103860.0,1,374.7190092567648,464.9387717762213
318,15,ASL_letter_R,thumb_2,103860.0,1,335.21556098090275,483.3479671785202
319,15,ASL_letter_R,thumb_3,103860.0,1,335.14199776251195,514.6307257992099
320,15,ASL_letter_R,index_1,103860.0,1,305.8638368429717,492.7088867187501
321,15,ASL_letter_R,index_2,103860.0,1,271.17877937170726,494.0514154543823
322,15,ASL_letter_R,index_3,103860.0,1,240.5213081073395,499.3847487877157
323,15,ASL_letter_R,index_4,103860.0,1,210.89372190044296,504.166357983118
324,15,ASL_letter_R,middle_1,103860.0,1,301.597170176305,520.4790016612789
325,15,ASL_letter_R,middle_2,103860.0,1,260.54889431423607,525.7755533854167
326,15,ASL_letter_R,middle_3,103860.0,1,224.245446038374,517.5180821210489
327,15,ASL_letter_R,middle_4,103860.0,1,189.08222764756937,508.9847487877156
328,15,ASL_letter_R,ring_1,103860.0,1,325.0270552337763,560.9755533854167
329,15,ASL_letter_R,ring_2,103860.0,1,300.8063655786039,538.3364729256466
330,15,ASL_letter_R,ring_3,103860.0,1,337.6247563832016,530.8330246497845
331,15,ASL_letter_R,ring_4,103860.0,1,0.0,0.0
332,15,ASL_letter_R,pinky_1,103860.0,1,350.97648052113266,589.021530396911
333,15,ASL_letter_R,pinky_2,103860.0,1,346.9121127050407,556.1939441900145
334,15,ASL_letter_R,pinky_3,103860.0,1,375.3994690268798,548.7272775233478
335,15,ASL_letter_R,pinky_4,103860.0,1,398.0753310958453,550.8606108566811
336,16,ASL_letter_R,hand_position,103860.0,1,0.0,0.0
337,16,ASL_letter_R,root,103860.0,1,446.0385494866499,538.4652085578306
338,16,ASL_letter_R,thumb_1,103860.0,1,373.72590580848896,464.8652085578305
339,16,ASL_letter_R,thumb_2,103860.0,1,334.1488943142361,483.2927947647271
340,16,ASL_letter_R,thumb_3,103860.0,1,333.9282046590637,514.741070626796
341,16,ASL_letter_R,index_1,103860.0,1,304.76038856710966,492.7088867187501
342,16,ASL_letter_R,index_2,103860.0,1,270.0385494866498,494.06980625898
343,16,ASL_letter_R,index_3,103860.0,1,239.39946902687973,499.4031395923133
344,16,ASL_letter_R,index_4,103860.0,1,209.7167104061901,504.1479671785203
345,16,ASL_letter_R,middle_1,103860.0,1,300.4937219004429,520.5525648796696
346,16,ASL_letter_R,middle_2,103860.0,1,259.4822276475694,525.7755533854167
